FIPS,yield,Year,lat,lon,Precipitation January,Precipitation February,Precipitation March,Precipitation April,Precipitation May,Precipitation June,Precipitation July,Precipitation August,Precipitation September,Precipitation October,Precipitation November,Precipitation December,Average Temperature January,Average Temperature February,Average Temperature March,Average Temperature April,Average Temperature May,Average Temperature June,Average Temperature July,Average Temperature August,Average Temperature September,Average Temperature October,Average Temperature November,Average Temperature December,Maximum Temperature January,Maximum Temperature February,Maximum Temperature March,Maximum Temperature April,Maximum Temperature May,Maximum Temperature June,Maximum Temperature July,Maximum Temperature August,Maximum Temperature September,Maximum Temperature October,Maximum Temperature November,Maximum Temperature December,Minimum Temperature January,Minimum Temperature February,Minimum Temperature March,Minimum Temperature April,Minimum Temperature May,Minimum Temperature June,Minimum Temperature July,Minimum Temperature August,Minimum Temperature September,Minimum Temperature October,Minimum Temperature November,Minimum Temperature December,Heating Degree Days January,Heating Degree Days February,Heating Degree Days March,Heating Degree Days April,Heating Degree Days May,Heating Degree Days June,Heating Degree Days July,Heating Degree Days August,Heating Degree Days September,Heating Degree Days October,Heating Degree Days November,Heating Degree Days December,Cooling Degree Days January,Cooling Degree Days February,Cooling Degree Days March,Cooling Degree Days April,Cooling Degree Days May,Cooling Degree Days June,Cooling Degree Days July,Cooling Degree Days August,Cooling Degree Days September,Cooling Degree Days October,Cooling Degree Days November,Cooling Degree Days December,crop
46027,36.7,1995,42.91527779190529,-96.97559021911114,0.24,0.13,4.28,4.94,5.98,2.2,2.94,4.13,2.42,4.12,0.89,0.13,17.7,27.0,34.5,43.0,55.0,69.5,74.3,75.8,60.4,49.7,30.1,25.0,25.3,37.2,44.0,53.1,65.0,80.3,87.1,86.6,72.7,60.5,39.7,32.9,10.2,16.8,25.0,33.0,44.9,58.7,61.4,65.0,48.0,38.9,20.5,17.1,1465.0,1065.0,946.0,658.0,332.0,42.0,11.0,7.0,180.0,475.0,1047.0,1239.0,0.0,0.0,0.0,0.0,21.0,178.0,298.0,342.0,41.0,0.0,0.0,0.0,Wheat
46083,36.7,1995,43.27806555786732,-96.72024293982791,0.14,0.17,3.96,4.73,5.28,2.01,2.99,4.62,2.48,3.24,0.7,0.13,16.8,24.3,33.3,41.8,54.5,68.7,73.2,74.5,59.1,48.2,28.7,23.4,23.6,33.8,42.3,51.4,64.4,78.8,85.3,84.8,70.9,58.3,37.6,31.0,10.0,14.9,24.2,32.2,44.7,58.5,61.0,64.3,47.3,37.9,19.8,15.9,1495.0,1139.0,984.0,697.0,344.0,50.0,15.0,9.0,206.0,522.0,1089.0,1289.0,0.0,0.0,0.0,0.0,20.0,160.0,268.0,305.0,30.0,0.0,0.0,0.0,Wheat
46125,36.7,1995,43.310908104954294,-97.14865775530373,0.27,0.13,4.41,5.52,5.55,1.6,2.66,3.15,3.29,3.31,0.7,0.11,16.5,24.9,33.2,41.5,54.6,68.7,73.6,74.7,59.8,48.0,28.6,23.8,24.0,34.8,42.6,50.8,63.7,79.3,86.1,85.2,71.7,58.0,37.2,31.5,9.1,15.0,23.7,32.2,45.4,58.1,61.2,64.1,47.9,37.9,20.0,16.2,1502.0,1124.0,987.0,704.0,343.0,52.0,15.0,9.0,192.0,529.0,1092.0,1276.0,0.0,0.0,0.0,0.0,19.0,163.0,283.0,310.0,37.0,0.0,0.0,0.0,Wheat
46127,36.7,1995,42.82655055317183,-96.65184623006967,0.17,0.27,3.97,4.68,6.1,2.3,2.69,4.47,2.41,3.7,0.84,0.24,18.0,26.7,34.7,43.4,55.1,69.4,74.1,75.9,60.2,49.6,30.2,24.8,25.3,36.4,43.9,53.4,65.4,80.0,86.8,86.4,72.3,60.3,39.8,32.4,10.7,16.9,25.5,33.5,44.8,58.9,61.4,65.3,48.2,39.0,20.6,17.1,1457.0,1073.0,939.0,646.0,328.0,41.0,10.0,7.0,181.0,477.0,1043.0,1247.0,0.0,0.0,0.0,0.0,21.0,174.0,293.0,344.0,38.0,0.0,0.0,0.0,Wheat
46135,36.7,1995,43.00839781093681,-97.39504012796027,0.35,0.11,4.09,5.5,6.32,1.72,3.3,4.81,2.51,4.09,0.78,0.14,17.8,27.4,33.9,42.5,54.3,69.3,74.3,75.3,60.6,49.4,30.2,25.1,25.5,38.0,43.6,52.1,64.1,80.4,87.2,86.2,72.8,60.1,39.3,33.1,10.1,16.9,24.3,32.9,44.5,58.2,61.3,64.3,48.3,38.6,21.0,17.1,1464.0,1051.0,963.0,675.0,349.0,45.0,13.0,8.0,178.0,485.0,1045.0,1237.0,0.0,0.0,0.0,0.0,18.0,175.0,300.0,327.0,44.0,0.0,0.0,0.0,Wheat
47027,43.0,1995,36.547826106558354,-85.54222365077844,5.36,2.74,3.94,3.9,7.48,4.78,3.07,2.86,3.38,6.65,5.73,2.35,36.8,37.5,50.8,58.5,65.3,71.3,77.3,79.8,68.1,58.0,42.0,36.0,46.9,48.9,64.0,72.4,76.9,83.1,89.5,91.6,80.7,70.8,54.5,45.9,26.7,26.1,37.6,44.5,53.8,59.5,65.1,68.0,55.5,45.3,29.5,26.0,874.0,769.0,456.0,212.0,92.0,10.0,0.0,0.0,42.0,238.0,689.0,900.0,0.0,0.0,16.0,16.0,102.0,199.0,383.0,458.0,135.0,23.0,0.0,0.0,Wheat
47037,43.0,1995,36.16835364842669,-86.77793204717376,5.39,2.02,4.18,3.87,8.46,3.93,3.39,4.09,4.17,5.89,4.61,2.42,38.1,39.1,52.7,59.2,66.9,73.1,78.9,81.2,69.1,58.7,42.7,38.3,47.0,50.2,65.0,72.4,77.8,84.2,90.1,92.0,81.1,71.2,54.4,47.9,29.2,28.0,40.3,45.9,56.0,62.0,67.8,70.4,57.2,46.2,30.9,28.8,835.0,724.0,404.0,196.0,67.0,5.0,0.0,0.0,34.0,223.0,670.0,826.0,0.0,0.0,21.0,21.0,126.0,249.0,432.0,502.0,158.0,28.0,0.0,0.0,Wheat
47087,43.0,1995,36.364107508756334,-85.67751572682603,5.38,2.41,4.1,4.04,8.24,5.27,2.98,2.45,4.09,6.79,5.77,2.66,37.4,37.8,51.1,58.6,65.6,71.4,77.7,80.0,68.3,58.3,42.4,36.6,47.4,49.1,64.2,72.4,77.3,83.4,89.7,91.8,80.8,71.2,54.7,46.7,27.3,26.6,38.1,44.8,53.8,59.5,65.6,68.1,55.8,45.4,30.2,26.6,857.0,760.0,446.0,208.0,88.0,9.0,0.0,0.0,39.0,232.0,677.0,879.0,0.0,0.0,16.0,17.0,105.0,202.0,393.0,463.0,139.0,25.0,0.0,0.0,Wheat
47127,43.0,1995,35.27903706869263,-86.35956777316075,5.42,2.73,4.81,3.99,4.84,4.68,3.61,5.52,6.17,8.21,6.09,4.18,39.0,40.2,52.3,59.6,66.6,72.1,78.1,79.7,68.2,58.6,43.4,37.8,48.6,50.5,64.6,73.1,77.9,83.7,89.5,90.5,79.5,71.6,55.5,47.7,29.4,29.8,40.0,46.1,55.4,60.5,66.6,69.0,57.0,45.7,31.3,27.9,806.0,696.0,411.0,184.0,65.0,7.0,0.0,0.0,39.0,224.0,649.0,843.0,0.0,0.0,17.0,21.0,115.0,220.0,405.0,457.0,136.0,26.0,0.0,0.0,Wheat
47169,43.0,1995,36.38994742732342,-86.15174695504125,5.4,2.11,4.76,4.46,7.68,4.01,3.87,2.78,4.07,6.9,5.26,2.29,37.7,38.4,52.0,59.2,66.3,72.3,78.5,80.6,69.1,58.9,42.7,37.5,47.4,50.3,64.5,72.4,78.0,84.2,90.2,92.2,81.7,71.4,54.7,47.3,28.1,26.5,39.6,46.0,54.5,60.3,66.8,69.0,56.5,46.3,30.6,27.6,845.0,745.0,421.0,196.0,78.0,9.0,0.0,0.0,34.0,219.0,670.0,853.0,0.0,0.0,20.0,22.0,117.0,227.0,418.0,483.0,158.0,28.0,0.0,0.0,Wheat
47049,44.0,1995,36.377104309091976,-84.93016935035125,6.19,2.95,3.89,3.36,8.49,4.87,2.98,3.33,3.58,6.6,5.65,3.15,35.9,34.7,48.4,55.9,62.1,68.5,74.0,76.5,65.1,55.6,39.8,33.5,45.0,44.8,60.6,69.2,73.0,79.1,85.4,87.6,76.4,67.6,50.5,42.8,26.8,24.5,36.1,42.6,51.2,57.8,62.6,65.5,53.7,43.6,29.0,24.2,901.0,850.0,526.0,280.0,142.0,24.0,0.0,0.0,80.0,304.0,757.0,977.0,0.0,0.0,10.0,7.0,53.0,128.0,278.0,357.0,82.0,12.0,0.0,0.0,Wheat
47129,44.0,1995,36.13196681355396,-84.64718423469269,6.77,3.73,4.2,3.05,6.06,4.49,1.98,3.05,3.65,6.69,5.85,3.45,36.5,35.5,49.0,56.6,63.0,69.4,75.0,77.5,66.1,56.0,40.7,34.2,45.2,45.5,61.4,70.5,74.2,80.3,86.5,88.5,77.0,68.2,51.1,43.8,27.7,25.4,36.5,42.7,51.8,58.5,63.5,66.4,55.1,43.8,30.2,24.7,884.0,827.0,506.0,259.0,126.0,17.0,0.0,0.0,63.0,293.0,730.0,954.0,0.0,0.0,9.0,8.0,66.0,149.0,311.0,387.0,96.0,13.0,0.0,0.0,Wheat
47137,44.0,1995,36.55859712696381,-85.07900097219097,5.79,2.94,3.83,3.29,8.75,4.93,3.08,3.14,3.5,6.49,5.62,2.57,36.7,36.0,49.6,57.0,63.6,70.0,75.6,78.2,66.5,56.9,40.9,34.6,46.1,46.6,62.5,70.6,74.8,81.0,87.5,89.7,78.4,69.2,52.3,44.2,27.3,25.4,36.7,43.2,52.4,59.1,63.8,66.8,54.6,44.6,29.4,25.0,877.0,812.0,490.0,251.0,117.0,14.0,0.0,0.0,60.0,268.0,724.0,942.0,0.0,0.0,13.0,10.0,75.0,165.0,329.0,410.0,106.0,16.0,0.0,0.0,Wheat
47141,44.0,1995,36.14326972884025,-85.50660384989126,5.56,2.76,4.2,4.09,8.3,4.71,3.67,2.86,4.17,6.61,5.57,2.9,36.6,37.0,50.2,57.2,64.4,70.1,76.3,78.4,66.9,57.1,41.3,35.9,45.8,47.2,62.7,70.6,75.4,81.3,87.7,89.6,78.3,69.6,52.7,45.5,27.5,26.7,37.7,43.7,53.4,58.9,64.8,67.2,55.5,44.6,29.9,26.3,879.0,785.0,471.0,246.0,104.0,14.0,0.0,0.0,55.0,263.0,711.0,903.0,0.0,0.0,13.0,11.0,87.0,167.0,350.0,415.0,112.0,19.0,0.0,0.0,Wheat
47151,44.0,1995,36.42677010660577,-84.50229006647207,6.67,3.51,4.01,3.19,6.94,4.93,1.92,3.28,3.62,6.24,5.51,3.5,35.9,35.0,48.3,56.1,62.0,69.0,74.3,77.0,65.4,55.2,40.2,33.5,44.7,44.8,61.2,69.7,73.7,79.9,85.9,88.0,76.9,67.8,50.5,43.0,27.1,25.2,35.3,42.4,50.3,58.1,62.7,65.9,53.8,42.7,30.0,23.9,902.0,839.0,527.0,274.0,149.0,22.0,0.0,0.0,75.0,313.0,743.0,977.0,0.0,0.0,9.0,6.0,57.0,141.0,289.0,371.0,86.0,10.0,0.0,0.0,Wheat
47153,44.0,1995,35.37215255003783,-85.41020541285475,6.11,4.13,4.63,2.86,6.02,4.23,4.91,5.36,5.02,8.2,6.43,3.96,37.4,38.2,50.6,57.9,65.1,69.8,75.5,77.1,66.6,57.4,42.2,35.8,46.4,47.7,62.5,70.7,75.0,80.4,86.4,86.4,75.8,68.2,52.2,44.8,28.4,28.6,38.8,45.1,55.2,59.2,64.6,67.8,57.4,46.5,32.0,26.7,857.0,751.0,456.0,223.0,84.0,13.0,0.0,0.0,52.0,253.0,686.0,906.0,0.0,0.0,11.0,10.0,87.0,158.0,326.0,375.0,99.0,17.0,0.0,0.0,Wheat
47175,44.0,1995,35.69709962253987,-85.4533793887924,6.0,2.9,4.71,3.31,7.99,5.05,5.32,4.4,4.74,6.72,5.64,3.62,36.7,37.6,50.0,57.0,64.2,69.3,74.9,76.9,66.1,56.6,41.4,35.4,45.6,47.2,62.1,70.3,74.5,80.0,85.9,86.9,76.2,68.4,52.1,44.4,27.8,28.0,37.9,43.6,53.8,58.5,63.9,66.8,56.0,44.9,30.7,26.3,878.0,767.0,476.0,250.0,105.0,17.0,0.0,0.0,62.0,275.0,708.0,919.0,0.0,0.0,12.0,9.0,79.0,145.0,308.0,369.0,96.0,16.0,0.0,0.0,Wheat
47185,44.0,1995,35.926213543411684,-85.44908707046484,5.97,2.84,4.41,3.86,8.56,4.95,4.57,3.22,4.37,6.49,5.68,3.19,37.0,37.5,50.4,57.2,64.6,70.2,76.1,78.2,66.9,57.0,41.5,36.1,46.2,47.9,63.1,71.2,75.7,81.5,87.5,89.1,77.9,69.6,52.9,45.6,27.8,27.2,37.7,43.2,53.6,58.9,64.7,67.2,55.9,44.4,30.1,26.5,868.0,770.0,466.0,243.0,100.0,13.0,0.0,0.0,53.0,267.0,705.0,897.0,0.0,0.0,13.0,11.0,89.0,169.0,344.0,408.0,112.0,18.0,0.0,0.0,Wheat
47001,44.0,1995,36.11895753003383,-84.1971346158274,6.42,3.99,3.67,2.67,6.83,4.07,1.93,2.66,3.54,5.07,6.92,3.0,37.0,37.1,50.1,57.7,64.7,71.6,76.8,79.1,68.1,57.3,42.1,35.8,45.5,46.1,62.5,71.1,75.6,82.0,88.5,90.1,78.8,69.5,52.2,45.1,28.5,28.1,37.7,44.3,53.8,61.1,65.0,68.2,57.3,45.0,32.0,26.5,868.0,782.0,471.0,228.0,98.0,7.0,0.0,0.0,36.0,257.0,686.0,905.0,0.0,0.0,10.0,9.0,89.0,204.0,365.0,438.0,130.0,18.0,0.0,0.0,Wheat
47011,44.0,1995,35.150957411913026,-84.86088881169427,6.23,5.7,4.25,2.47,4.95,3.37,3.53,5.19,5.16,6.54,6.43,3.3,40.1,41.0,52.8,60.3,67.4,72.7,78.8,79.1,69.0,58.8,44.3,38.4,49.3,50.9,65.7,74.4,79.0,84.3,90.6,89.2,79.2,71.0,55.4,48.1,30.8,31.1,39.9,46.3,55.8,61.1,66.9,68.9,58.8,46.6,33.3,28.6,773.0,671.0,391.0,163.0,51.0,0.0,0.0,0.0,25.0,217.0,621.0,826.0,0.0,0.0,15.0,23.0,126.0,236.0,427.0,437.0,145.0,24.0,0.0,0.0,Wheat
47013,44.0,1995,36.402402792354245,-84.14457449114335,6.67,4.07,3.99,3.1,7.25,4.06,2.12,3.16,3.49,5.3,5.96,2.54,35.9,35.6,48.7,56.4,62.7,69.7,75.0,77.2,66.2,55.7,40.9,34.2,44.6,44.6,61.3,69.8,73.9,80.1,86.6,88.0,77.1,68.1,50.6,43.6,27.2,26.6,36.1,43.0,51.6,59.2,63.3,66.4,55.2,43.4,31.2,24.8,902.0,823.0,514.0,264.0,136.0,16.0,0.0,0.0,62.0,299.0,723.0,955.0,0.0,0.0,9.0,6.0,65.0,157.0,308.0,379.0,96.0,12.0,0.0,0.0,Wheat
47019,44.0,1995,36.29123723629193,-82.12669964474514,7.23,4.73,3.47,1.47,6.76,7.15,2.0,3.47,3.27,4.4,5.0,2.39,34.9,33.6,47.0,54.2,60.4,66.7,72.5,73.2,63.6,54.5,39.4,33.1,43.8,43.3,59.7,67.4,72.1,76.8,83.9,83.8,74.3,67.3,50.3,42.7,25.9,23.8,34.3,40.9,48.7,56.6,61.1,62.6,52.9,41.8,28.4,23.5,934.0,880.0,558.0,329.0,172.0,37.0,0.0,0.0,90.0,332.0,768.0,990.0,0.0,0.0,0.0,0.0,30.0,88.0,234.0,254.0,48.0,7.0,0.0,0.0,Wheat
47025,44.0,1995,36.484027982691586,-83.65907017384805,6.36,4.2,3.54,2.75,6.72,4.26,1.58,3.29,3.3,4.06,5.69,2.86,36.1,35.9,48.7,56.2,63.4,70.4,75.6,77.8,66.4,56.0,41.0,34.0,45.1,44.7,61.6,69.8,74.6,80.7,87.9,88.6,77.4,69.0,51.1,43.6,27.2,27.1,35.8,42.7,52.1,60.0,63.2,67.0,55.4,43.0,30.9,24.5,895.0,814.0,513.0,268.0,124.0,12.0,0.0,0.0,56.0,293.0,721.0,959.0,0.0,0.0,8.0,6.0,74.0,174.0,328.0,398.0,100.0,14.0,0.0,0.0,Wheat
47029,44.0,1995,35.92826407003324,-83.12025618928281,5.23,4.77,3.74,1.79,4.5,5.38,2.56,5.37,3.51,4.31,4.99,2.61,38.6,38.0,50.3,57.2,64.7,70.4,76.6,77.6,67.2,57.6,42.9,36.0,47.3,47.9,63.2,71.4,76.5,80.9,88.5,88.0,77.6,70.3,53.8,45.6,29.9,28.2,37.4,43.1,52.9,60.0,64.7,67.0,56.8,44.8,32.0,26.3,819.0,755.0,464.0,240.0,93.0,10.0,0.0,0.0,41.0,248.0,662.0,900.0,0.0,0.0,9.0,8.0,84.0,174.0,359.0,389.0,108.0,18.0,0.0,0.0,Wheat
47057,44.0,1995,36.27545594584792,-83.5094230987773,5.65,4.24,3.64,2.34,6.2,4.88,1.21,3.18,2.87,3.72,6.21,2.76,37.4,37.8,49.8,57.2,64.5,71.2,76.8,78.8,67.8,57.2,41.9,35.2,46.0,46.8,62.8,70.8,75.6,81.7,89.1,89.6,78.6,70.2,52.7,44.5,28.8,28.8,36.8,43.4,53.4,60.7,64.5,68.0,56.9,44.2,31.1,25.8,856.0,760.0,480.0,243.0,101.0,9.0,0.0,0.0,39.0,260.0,694.0,925.0,0.0,0.0,9.0,8.0,87.0,195.0,366.0,428.0,122.0,19.0,0.0,0.0,Wheat
47063,44.0,1995,36.21717862170544,-83.26091422254775,5.3,4.12,3.5,2.06,5.99,4.87,1.47,3.33,2.66,3.38,5.9,2.52,38.2,38.6,50.3,57.6,65.0,71.4,77.5,79.1,68.3,58.1,42.6,35.7,46.7,47.9,63.5,71.5,76.3,82.0,89.7,89.9,79.1,71.1,53.6,45.1,29.6,29.2,37.2,43.8,53.8,60.8,65.3,68.3,57.5,45.2,31.6,26.4,832.0,741.0,464.0,231.0,91.0,8.0,0.0,0.0,33.0,236.0,673.0,907.0,0.0,0.0,9.0,10.0,92.0,201.0,387.0,438.0,132.0,23.0,0.0,0.0,Wheat
47065,44.0,1995,35.178898350342564,-85.16603582864138,5.85,5.7,4.29,2.28,4.65,3.33,3.86,4.9,5.36,7.59,6.31,3.51,40.1,40.8,52.8,60.2,67.4,72.7,78.6,79.4,68.9,58.8,44.0,38.3,49.3,50.4,65.3,74.1,78.5,84.1,90.1,89.2,78.6,70.5,54.7,47.7,30.9,31.1,40.3,46.3,56.2,61.3,67.0,69.5,59.1,47.0,33.3,28.9,773.0,678.0,393.0,165.0,50.0,0.0,0.0,0.0,27.0,217.0,630.0,827.0,0.0,0.0,15.0,21.0,122.0,236.0,421.0,445.0,143.0,24.0,0.0,0.0,Wheat
47067,44.0,1995,36.52412641819769,-83.22384199640521,5.98,3.8,3.73,2.06,6.06,3.98,2.98,3.54,3.05,3.37,5.33,2.37,36.5,36.1,48.6,55.8,63.3,69.9,75.6,77.8,67.0,56.8,41.0,34.3,45.2,46.0,61.9,69.6,74.9,80.5,87.9,89.0,78.4,70.2,51.4,44.1,27.8,26.3,35.3,42.0,51.7,59.3,63.3,66.6,55.7,43.4,30.7,24.6,885.0,808.0,516.0,281.0,122.0,14.0,0.0,0.0,47.0,270.0,718.0,952.0,0.0,0.0,7.0,5.0,69.0,162.0,329.0,397.0,108.0,16.0,0.0,0.0,Wheat
47073,44.0,1995,36.44169378409708,-82.94578300741696,5.16,3.24,4.05,1.55,5.6,3.76,3.6,3.67,2.83,3.09,5.58,1.95,37.4,37.1,49.3,56.3,63.9,70.2,76.5,78.3,67.8,57.8,41.8,35.1,46.0,47.3,62.6,70.3,75.8,81.2,88.9,89.7,79.4,71.2,52.5,44.9,28.9,27.0,35.9,42.3,52.1,59.1,64.2,66.8,56.2,44.4,31.1,25.3,854.0,780.0,495.0,266.0,108.0,12.0,0.0,0.0,37.0,243.0,696.0,927.0,0.0,0.0,8.0,6.0,75.0,167.0,357.0,413.0,123.0,20.0,0.0,0.0,Wheat
47091,44.0,1995,36.453719423103344,-81.84906550101076,7.85,4.76,3.48,1.39,6.89,9.4,2.21,2.76,4.25,4.79,4.73,1.8,33.7,32.4,45.9,52.5,58.9,65.5,70.6,71.8,62.3,53.1,38.7,31.7,42.7,42.0,58.7,66.4,70.6,75.4,82.0,82.6,73.0,65.8,49.4,41.1,24.7,22.7,33.2,38.6,47.1,55.6,59.2,61.1,51.6,40.4,28.1,22.4,971.0,914.0,591.0,374.0,207.0,52.0,0.0,0.0,112.0,374.0,788.0,1031.0,0.0,0.0,0.0,0.0,19.0,68.0,179.0,212.0,30.0,0.0,0.0,0.0,Wheat
47093,44.0,1995,35.99699332879875,-83.93658731056719,5.42,4.23,3.71,2.13,5.8,3.91,1.38,2.14,2.85,4.4,6.26,2.58,38.3,38.5,51.4,58.6,65.8,72.5,78.4,80.4,69.4,58.3,43.1,36.8,46.6,47.5,63.9,72.0,76.8,83.0,90.3,91.4,79.9,70.8,53.6,45.9,30.0,29.5,38.8,45.1,54.8,62.1,66.5,69.5,58.9,45.8,32.6,27.8,828.0,741.0,436.0,205.0,79.0,5.0,0.0,0.0,23.0,231.0,656.0,874.0,0.0,0.0,12.0,13.0,104.0,231.0,417.0,479.0,155.0,22.0,0.0,0.0,Wheat
47105,44.0,1995,35.73076105999539,-84.3091699874898,6.23,4.25,3.8,2.34,6.11,3.84,1.3,2.89,2.79,5.64,6.48,2.64,38.8,39.2,52.0,59.1,66.7,72.9,79.0,80.5,69.7,58.7,43.2,37.4,47.2,48.5,64.5,72.8,78.0,83.6,90.8,91.4,80.1,71.5,54.0,46.7,30.4,29.8,39.5,45.4,55.3,62.2,67.2,69.7,59.3,46.0,32.4,28.1,812.0,724.0,418.0,192.0,68.0,0.0,0.0,0.0,22.0,220.0,653.0,856.0,0.0,0.0,15.0,16.0,119.0,242.0,433.0,481.0,162.0,26.0,0.0,0.0,Wheat
47121,44.0,1995,35.51470415591632,-84.81734901835648,6.66,4.16,4.49,2.23,5.65,3.34,3.3,4.46,3.91,6.22,6.89,3.18,39.2,39.9,52.0,59.6,66.6,72.3,78.4,79.4,68.7,58.5,43.2,37.8,48.1,50.1,65.0,73.7,78.0,83.8,90.1,89.7,78.8,71.0,54.3,47.3,30.2,29.6,39.1,45.4,55.2,60.9,66.7,69.2,58.6,46.0,32.0,28.2,801.0,704.0,415.0,181.0,63.0,0.0,0.0,0.0,28.0,225.0,654.0,844.0,0.0,0.0,14.0,17.0,113.0,225.0,415.0,447.0,140.0,22.0,0.0,0.0,Wheat
47145,44.0,1995,35.846147044545646,-84.5224172236921,7.01,3.88,3.88,2.55,5.79,3.55,1.88,3.62,3.29,6.09,6.3,2.9,38.6,38.5,51.6,58.7,65.9,72.3,78.2,80.0,68.9,58.3,42.6,36.9,47.0,48.4,64.4,72.8,77.4,83.4,90.0,90.9,79.7,71.0,53.4,46.5,30.2,28.5,38.8,44.5,54.4,61.2,66.3,69.0,58.2,45.5,31.8,27.2,819.0,743.0,429.0,204.0,80.0,5.0,0.0,0.0,28.0,231.0,671.0,872.0,0.0,0.0,14.0,14.0,107.0,225.0,408.0,463.0,146.0,24.0,0.0,0.0,Wheat
47155,44.0,1995,35.78364176439791,-83.51997212032005,5.58,5.43,4.11,2.05,4.86,5.16,2.57,5.04,3.4,5.31,6.38,2.5,37.7,37.1,49.8,56.7,64.0,69.2,75.4,76.5,66.4,56.7,42.2,35.3,46.6,46.4,62.3,69.9,75.3,79.5,87.0,86.8,76.6,69.3,52.7,44.6,28.9,27.8,37.4,43.4,52.6,58.9,63.7,66.2,56.2,44.0,31.6,26.1,845.0,782.0,478.0,256.0,104.0,18.0,0.0,0.0,51.0,272.0,686.0,920.0,0.0,0.0,8.0,7.0,72.0,143.0,322.0,357.0,93.0,14.0,0.0,0.0,Wheat
47163,44.0,1995,36.5146666023264,-82.29714844302868,5.01,4.06,3.3,1.43,6.89,5.12,1.32,2.04,3.67,3.16,5.33,2.26,37.0,36.1,48.9,56.3,63.0,70.0,75.7,77.0,66.6,56.6,41.4,34.5,46.0,46.3,62.6,70.6,75.2,80.8,88.0,88.5,78.1,69.9,52.5,44.0,27.9,25.9,35.2,42.1,50.9,59.1,63.5,65.6,55.0,43.3,30.4,25.1,870.0,810.0,507.0,266.0,122.0,11.0,0.0,0.0,49.0,274.0,706.0,944.0,0.0,0.0,8.0,7.0,62.0,160.0,333.0,374.0,96.0,14.0,0.0,0.0,Wheat
47171,44.0,1995,36.10821023496804,-82.43504171626059,7.42,4.85,4.25,1.62,6.73,7.48,2.77,3.98,3.4,5.24,5.86,2.7,36.1,33.7,47.2,53.8,61.0,66.3,72.3,73.0,63.4,54.8,39.6,33.5,44.6,42.9,59.2,67.0,72.2,76.2,83.7,83.1,73.7,67.2,49.5,42.4,27.5,24.5,35.3,40.7,49.9,56.4,60.8,62.8,53.1,42.4,29.7,24.6,897.0,876.0,550.0,335.0,158.0,44.0,0.0,0.0,96.0,325.0,762.0,977.0,0.0,0.0,0.0,0.0,35.0,83.0,225.0,248.0,48.0,8.0,0.0,0.0,Wheat
47173,44.0,1995,36.290718651134455,-83.83682653887472,6.33,4.14,3.45,2.67,7.29,4.48,2.16,2.98,3.42,4.55,6.25,2.51,37.0,37.1,49.8,57.2,64.2,71.2,76.6,78.7,67.6,56.8,41.8,35.3,45.8,46.0,62.6,71.1,75.5,81.7,88.8,89.6,78.7,69.7,52.2,44.8,28.2,28.2,36.8,43.2,52.9,60.7,64.4,67.7,56.6,43.9,31.3,25.8,867.0,782.0,482.0,243.0,107.0,9.0,0.0,0.0,41.0,270.0,696.0,920.0,0.0,0.0,9.0,8.0,82.0,195.0,359.0,423.0,120.0,16.0,0.0,0.0,Wheat
47179,44.0,1995,36.29626737269874,-82.49758706785222,5.42,4.11,3.72,1.56,6.88,5.77,1.81,2.92,3.48,3.57,5.26,2.32,38.2,36.6,49.8,56.8,64.0,70.1,76.3,77.2,66.9,57.3,41.8,35.5,47.1,46.8,63.1,71.0,76.2,81.2,88.8,88.6,78.5,70.7,52.9,44.9,29.2,26.5,36.4,42.7,51.7,59.1,63.8,65.8,55.4,43.8,30.6,26.0,832.0,794.0,481.0,253.0,107.0,11.0,0.0,0.0,46.0,257.0,696.0,915.0,0.0,0.0,9.0,8.0,75.0,165.0,350.0,378.0,104.0,17.0,0.0,0.0,Wheat
47005,42.0,1995,36.063915660779976,-88.07035441817445,4.46,1.92,3.69,4.15,6.61,4.64,5.74,5.39,2.14,2.77,5.47,2.52,38.4,40.0,53.1,59.3,67.1,73.3,78.1,80.4,68.9,58.6,43.0,38.3,48.6,51.7,65.5,73.2,78.7,84.5,89.1,91.0,80.9,72.3,55.2,48.4,28.2,28.3,40.6,45.5,55.4,62.1,67.2,69.7,56.8,44.8,30.9,28.1,825.0,701.0,394.0,193.0,60.0,0.0,0.0,0.0,35.0,226.0,659.0,829.0,0.0,0.0,24.0,23.0,124.0,253.0,407.0,476.0,151.0,27.0,0.0,0.0,Wheat
47005,46.0,1995,36.063915660779976,-88.07035441817445,4.46,1.92,3.69,4.15,6.61,4.64,5.74,5.39,2.14,2.77,5.47,2.52,38.4,40.0,53.1,59.3,67.1,73.3,78.1,80.4,68.9,58.6,43.0,38.3,48.6,51.7,65.5,73.2,78.7,84.5,89.1,91.0,80.9,72.3,55.2,48.4,28.2,28.3,40.6,45.5,55.4,62.1,67.2,69.7,56.8,44.8,30.9,28.1,825.0,701.0,394.0,193.0,60.0,0.0,0.0,0.0,35.0,226.0,659.0,829.0,0.0,0.0,24.0,23.0,124.0,253.0,407.0,476.0,151.0,27.0,0.0,0.0,Wheat
